Time,Price,Direction,Result
2024-01-03 23:43:00,1.65257,UP,Lose
2024-01-03 23:44:00,1.63949,DOWN,Win
2024-01-03 23:45:00,1.62351,DOWN,Win
2024-01-03 23:46:00,1.61721,DOWN,Win
2024-01-03 23:47:00,1.62453,DOWN,Lose
2024-01-03 23:48:00,1.62256,DOWN,Win
2024-01-03 23:49:00,1.61792,UP,Win
2024-01-03 23:50:00,1.61836,DOWN,Win
2024-01-03 23:51:00,1.6009,UP,Lose
2024-01-03 23:52:00,1.60585,DOWN,Win
2024-01-03 23:53:00,1.60969,UP,Win
2024-01-03 23:54:00,1.60559,UP,Lose
2024-01-03 23:55:00,1.61565,DOWN,Win
2024-01-03 23:56:00,1.60438,UP,Win
2024-01-03 23:57:00,1.61566,UP,Win
2024-01-03 23:58:00,1.6172,DOWN,Lose
2024-01-03 23:59:00,1.61384,DOWN,Lose
2024-01-04 00:00:00,1.61364,DOWN,Win
2024-01-04 00:01:00,1.61256,DOWN,Win
2024-01-04 00:02:00,1.62477,UP,Win
2024-01-04 00:03:00,1.614,UP,Win
2024-01-04 00:04:00,1.60638,UP,Win
2024-01-04 00:05:00,1.61674,UP,Win
2024-01-04 00:06:00,1.61078,UP,Lose
2024-01-04 00:07:00,1.61979,UP,Win
2024-01-04 00:08:00,1.63678,DOWN,Win
2024-01-04 00:09:00,1.63276,UP,Win
2024-01-04 00:10:00,1.63958,UP,Lose
2024-01-04 00:11:00,1.62804,UP,Win
2024-01-04 00:12:00,1.63559,DOWN,Lose
2024-01-04 00:13:00,1.63758,DOWN,Win
2024-01-04 00:14:00,1.64231,DOWN,Win
2024-01-04 00:15:00,1.63586,DOWN,Win
2024-01-04 00:16:00,1.61925,UP,Win
2024-01-04 00:17:00,1.62428,UP,Win
2024-01-04 00:18:00,1.60365,UP,Win
2024-01-04 00:19:00,1.60047,DOWN,Lose
2024-01-04 00:20:00,1.60988,UP,Win
2024-01-04 00:21:00,1.6118,UP,Win
2024-01-04 00:22:00,1.63129,UP,Win
2024-01-04 00:23:00,1.64154,DOWN,Lose
2024-01-04 00:24:00,1.635,DOWN,Win
2024-01-04 00:25:00,1.63527,DOWN,Lose
2024-01-04 00:26:00,1.6348,UP,Win
2024-01-04 00:27:00,1.61898,UP,Win
2024-01-04 00:28:00,1.60957,UP,Lose
2024-01-04 00:29:00,1.60396,UP,Lose
2024-01-04 00:30:00,1.5836,DOWN,Win
2024-01-04 00:31:00,1.58408,UP,Lose
2024-01-04 00:32:00,1.58159,DOWN,Lose
2024-01-04 00:33:00,1.56486,UP,Win
2024-01-04 00:34:00,1.5689,DOWN,Win
2024-01-04 00:35:00,1.57606,UP,Win
2024-01-04 00:36:00,1.57833,UP,Lose
2024-01-04 00:37:00,1.57509,DOWN,Win
2024-01-04 00:38:00,1.581,DOWN,Win
2024-01-04 00:39:00,1.5878,UP,Lose
2024-01-04 00:40:00,1.59088,UP,Lose
2024-01-04 00:41:00,1.58263,UP,Win
2024-01-04 00:42:00,1.5854,DOWN,Lose
2024-01-04 00:43:00,1.59735,UP,Lose
2024-01-04 00:44:00,1.59139,DOWN,Lose
2024-01-04 00:45:00,1.61237,UP,Win
2024-01-04 00:46:00,1.60711,UP,Win
2024-01-04 00:47:00,1.60743,UP,Win
2024-01-04 00:48:00,1.60071,UP,Lose
2024-01-04 00:49:00,1.60294,DOWN,Win
2024-01-04 00:50:00,1.58552,DOWN,Win
2024-01-04 00:51:00,1.58006,UP,Lose
2024-01-04 00:52:00,1.56914,UP,Lose
2024-01-04 00:53:00,1.57049,UP,Win
2024-01-04 00:54:00,1.58044,DOWN,Lose
2024-01-04 00:55:00,1.5869,UP,Win
2024-01-04 00:56:00,1.56318,DOWN,Win
2024-01-04 00:57:00,1.5836,DOWN,Win
2024-01-04 00:58:00,1.58655,DOWN,Lose
2024-01-04 00:59:00,1.57879,DOWN,Lose
2024-01-04 01:00:00,1.58036,UP,Win
2024-01-04 01:01:00,1.58212,UP,Win
2024-01-04 01:02:00,1.57545,DOWN,Win
2024-01-04 01:03:00,1.57743,UP,Win
2024-01-04 01:04:00,1.57136,UP,Lose
2024-01-04 01:05:00,1.56731,UP,Win
2024-01-04 01:06:00,1.56045,DOWN,Win
2024-01-04 01:07:00,1.54612,UP,Lose
2024-01-04 01:08:00,1.54758,UP,Win
2024-01-04 01:09:00,1.55343,UP,Win
2024-01-04 01:10:00,1.55858,UP,Win
2024-01-04 01:11:00,1.56678,UP,Win
2024-01-04 01:12:00,1.57003,UP,Win
2024-01-04 01:13:00,1.5647,UP,Lose
2024-01-04 01:14:00,1.5731,UP,Lose
2024-01-04 01:15:00,1.55952,UP,Lose
2024-01-04 01:16:00,1.55051,UP,Lose
2024-01-04 01:17:00,1.54087,DOWN,Win
2024-01-04 01:18:00,1.55167,UP,Lose
2024-01-04 01:19:00,1.5611,DOWN,Lose
2024-01-04 01:20:00,1.56597,UP,Lose
2024-01-04 01:21:00,1.57669,DOWN,Lose
2024-01-04 01:22:00,1.5679,DOWN,Lose
2024-01-04 01:23:00,1.57139,UP,Lose
2024-01-04 01:24:00,1.57013,DOWN,Lose
2024-01-04 01:25:00,1.5786,DOWN,Lose
2024-01-04 01:26:00,1.57745,DOWN,Win
2024-01-04 01:27:00,1.5736,UP,Lose
2024-01-04 01:28:00,1.57901,DOWN,Win
2024-01-04 01:29:00,1.58777,DOWN,Lose
2024-01-04 01:30:00,1.58109,UP,Lose
2024-01-04 01:31:00,1.58048,DOWN,Lose
2024-01-04 01:32:00,1.56989,DOWN,Win
2024-01-04 01:33:00,1.54491,DOWN,Win
2024-01-04 01:34:00,1.54692,UP,Lose
2024-01-04 01:35:00,1.55301,DOWN,Win
2024-01-04 01:36:00,1.55563,UP,Lose
2024-01-04 01:37:00,1.53613,DOWN,Win
2024-01-04 01:38:00,1.53262,DOWN,Win
2024-01-04 01:39:00,1.51044,DOWN,Win
2024-01-04 01:40:00,1.52414,DOWN,Lose
2024-01-04 01:41:00,1.51328,UP,Win
2024-01-04 01:42:00,1.52583,DOWN,Win
2024-01-04 01:43:00,1.53529,UP,Lose
2024-01-04 01:44:00,1.52628,DOWN,Win
2024-01-04 01:45:00,1.51496,UP,Lose
2024-01-04 01:46:00,1.51846,DOWN,Lose
2024-01-04 01:47:00,1.51002,DOWN,Win
2024-01-04 01:48:00,1.51104,UP,Lose
2024-01-04 01:49:00,1.50621,UP,Win
2024-01-04 01:50:00,1.4884,UP,Win
2024-01-04 01:51:00,1.4661,UP,Lose
2024-01-04 01:52:00,1.46836,DOWN,Win
2024-01-04 01:53:00,1.46275,UP,Win
2024-01-04 01:54:00,1.45722,UP,Lose
2024-01-04 01:55:00,1.46417,UP,Lose
2024-01-04 01:56:00,1.47591,DOWN,Win
2024-01-04 01:57:00,1.47318,DOWN,Lose
2024-01-04 01:58:00,1.46978,DOWN,Lose
2024-01-04 01:59:00,1.47478,DOWN,Lose
2024-01-04 02:00:00,1.46121,UP,Lose
2024-01-04 02:01:00,1.46344,DOWN,Win
2024-01-04 02:02:00,1.46896,UP,Win
2024-01-04 02:03:00,1.47576,DOWN,Lose
2024-01-04 02:04:00,1.4564,UP,Win
2024-01-04 02:05:00,1.44878,UP,Lose
2024-01-04 02:06:00,1.44,UP,Lose
2024-01-04 02:07:00,1.441,UP,Win
2024-01-04 02:08:00,1.44581,UP,Win
2024-01-04 02:09:00,1.46077,DOWN,Win
2024-01-04 02:10:00,1.45582,UP,Win
2024-01-04 02:11:00,1.45085,UP,Lose
2024-01-04 02:12:00,1.46234,UP,Lose
2024-01-04 02:13:00,1.46531,UP,Win
2024-01-04 02:14:00,1.47799,DOWN,Lose
2024-01-04 02:15:00,1.48087,DOWN,Win
2024-01-04 02:16:00,1.4693,UP,Win
2024-01-04 02:17:00,1.45597,UP,Win
2024-01-04 02:18:00,1.44046,UP,Lose
2024-01-04 02:19:00,1.44708,UP,Lose
2024-01-04 02:20:00,1.45896,DOWN,Win
2024-01-04 02:21:00,1.47746,DOWN,Win
2024-01-04 02:22:00,1.48589,UP,Win
2024-01-04 02:23:00,1.49752,UP,Win
2024-01-04 02:24:00,1.49171,UP,Lose
2024-01-04 02:25:00,1.48015,UP,Lose
2024-01-04 02:26:00,1.48865,UP,Win
2024-01-04 02:27:00,1.49283,DOWN,Win
2024-01-04 02:28:00,1.4939,DOWN,Lose
2024-01-04 02:29:00,1.49778,UP,Win
2024-01-04 02:30:00,1.50101,DOWN,Lose
2024-01-04 02:31:00,1.51385,DOWN,Lose
2024-01-04 02:32:00,1.5268,DOWN,Win
2024-01-04 02:33:00,1.53224,UP,Lose
2024-01-04 02:34:00,1.5407,DOWN,Lose
2024-01-04 02:35:00,1.54584,DOWN,Lose
2024-01-04 02:36:00,1.54123,UP,Lose
2024-01-04 02:37:00,1.54879,DOWN,Win
2024-01-04 02:38:00,1.53485,UP,Lose
2024-01-04 02:39:00,1.54539,DOWN,Lose
2024-01-04 02:40:00,1.53344,UP,Lose
2024-01-04 02:41:00,1.5363,UP,Win
2024-01-04 02:42:00,1.52785,DOWN,Win
2024-01-04 02:43:00,1.53338,DOWN,Win
2024-01-04 02:44:00,1.53304,UP,Lose
2024-01-04 02:45:00,1.51709,UP,Win
2024-01-04 02:46:00,1.5213,DOWN,Win
2024-01-04 02:47:00,1.51552,DOWN,Win
2024-01-04 02:48:00,1.52433,DOWN,Lose
2024-01-04 02:49:00,1.52435,DOWN,Win
2024-01-04 02:50:00,1.5283,UP,Win
2024-01-04 02:51:00,1.51872,UP,Win
2024-01-04 02:52:00,1.51283,UP,Lose
2024-01-04 02:53:00,1.50824,DOWN,Lose
2024-01-04 02:54:00,1.51681,DOWN,Win
2024-01-04 02:55:00,1.53359,UP,Win
2024-01-04 02:56:00,1.52553,UP,Win
2024-01-04 02:57:00,1.5363,UP,Lose
2024-01-04 02:58:00,1.51461,UP,Lose
2024-01-04 02:59:00,1.50266,UP,Win
2024-01-04 03:00:00,1.49308,UP,Lose
2024-01-04 03:01:00,1.47955,DOWN,Win
2024-01-04 03:02:00,1.46372,UP,Lose
2024-01-04 03:03:00,1.46785,UP,Win
2024-01-04 03:04:00,1.4657,UP,Lose
2024-01-04 03:05:00,1.4695,UP,Win
2024-01-04 03:06:00,1.4764,UP,Lose
2024-01-04 03:07:00,1.47906,UP,Win
2024-01-04 03:08:00,1.48564,UP,Win
2024-01-04 03:09:00,1.48494,DOWN,Win
2024-01-04 03:10:00,1.47307,UP,Win
2024-01-04 03:11:00,1.48365,DOWN,Lose
2024-01-04 03:12:00,1.47776,DOWN,Win
2024-01-04 03:13:00,1.4684,DOWN,Lose
2024-01-04 03:14:00,1.46662,UP,Lose
2024-01-04 03:15:00,1.4575,UP,Win
2024-01-04 03:16:00,1.45332,UP,Win
2024-01-04 03:17:00,1.45676,UP,Win
2024-01-04 03:18:00,1.46025,UP,Win
2024-01-04 03:19:00,1.45127,UP,Lose
2024-01-04 03:20:00,1.44639,UP,Lose
2024-01-04 03:21:00,1.45713,UP,Lose
2024-01-04 03:22:00,1.4621,UP,Lose
2024-01-04 03:23:00,1.48285,UP,Win
2024-01-04 03:24:00,1.49465,DOWN,Lose
2024-01-04 03:25:00,1.50609,UP,Win
2024-01-04 03:26:00,1.49221,UP,Win
2024-01-04 03:27:00,1.49985,UP,Lose
2024-01-04 03:28:00,1.49932,DOWN,Lose
2024-01-04 03:29:00,1.49381,UP,Lose
2024-01-04 03:30:00,1.49549,UP,Lose
2024-01-04 03:31:00,1.50494,DOWN,Lose
2024-01-04 03:32:00,1.50995,UP,Lose
2024-01-04 03:33:00,1.50117,DOWN,Win
2024-01-04 03:34:00,1.50859,DOWN,Win
2024-01-04 03:35:00,1.50222,DOWN,Win
2024-01-04 03:36:00,1.50438,DOWN,Lose
2024-01-04 03:37:00,1.50135,UP,Win
2024-01-04 03:38:00,1.49916,DOWN,Win
2024-01-04 03:39:00,1.50682,DOWN,Win
2024-01-04 03:40:00,1.49642,UP,Win
2024-01-04 03:41:00,1.51587,UP,Win
2024-01-04 03:42:00,1.49766,UP,Win
2024-01-04 03:43:00,1.49169,DOWN,Lose
2024-01-04 03:44:00,1.49539,UP,Lose
2024-01-04 03:45:00,1.50123,DOWN,Lose
2024-01-04 03:46:00,1.50023,DOWN,Win
2024-01-04 03:47:00,1.49965,UP,Lose
2024-01-04 03:48:00,1.50376,UP,Lose
2024-01-04 03:49:00,1.50145,UP,Win
2024-01-04 03:50:00,1.51538,UP,Lose
2024-01-04 03:51:00,1.52377,UP,Win
2024-01-04 03:52:00,1.5325,UP,Lose
2024-01-04 03:53:00,1.52284,DOWN,Win
2024-01-04 03:54:00,1.52204,DOWN,Win
2024-01-04 03:55:00,1.51904,UP,Lose
2024-01-04 03:56:00,1.50898,DOWN,Win
2024-01-04 03:57:00,1.51259,DOWN,Lose
2024-01-04 03:58:00,1.50721,DOWN,Win
2024-01-04 03:59:00,1.51376,DOWN,Lose
2024-01-04 04:00:00,1.50306,DOWN,Lose
2024-01-04 04:01:00,1.52025,DOWN,Win
2024-01-04 04:02:00,1.51129,UP,Lose
2024-01-04 04:03:00,1.51348,UP,Lose
2024-01-04 04:04:00,1.5214,UP,Lose
2024-01-04 04:05:00,1.51569,DOWN,Win
2024-01-04 04:06:00,1.52422,UP,Win
2024-01-04 04:07:00,1.51193,UP,Lose
2024-01-04 04:08:00,1.52645,UP,Lose
2024-01-04 04:09:00,1.52659,DOWN,Win
2024-01-04 04:10:00,1.52062,UP,Win
2024-01-04 04:11:00,1.51763,DOWN,Lose
2024-01-04 04:12:00,1.52572,UP,Win
2024-01-04 04:13:00,1.51988,UP,Win
2024-01-04 04:14:00,1.51238,UP,Lose
2024-01-04 04:15:00,1.51017,DOWN,Win
2024-01-04 04:16:00,1.4984,DOWN,Win
2024-01-04 04:17:00,1.5166,DOWN,Win
2024-01-04 04:18:00,1.51094,DOWN,Lose
2024-01-04 04:19:00,1.51926,DOWN,Win
2024-01-04 04:20:00,1.52135,UP,Lose
2024-01-04 04:21:00,1.51151,UP,Win
2024-01-04 04:22:00,1.51145,DOWN,Win
2024-01-04 04:23:00,1.51929,DOWN,Lose
2024-01-04 04:24:00,1.5174,UP,Lose
2024-01-04 04:25:00,1.52934,DOWN,Lose
2024-01-04 04:26:00,1.53955,UP,Lose
2024-01-04 04:27:00,1.54874,DOWN,Win
2024-01-04 04:28:00,1.54414,UP,Lose
2024-01-04 04:29:00,1.53334,DOWN,Lose
2024-01-04 04:30:00,1.52721,DOWN,Lose
2024-01-04 04:31:00,1.52917,UP,Win
2024-01-04 04:32:00,1.53463,UP,Win
2024-01-04 04:33:00,1.51291,DOWN,Lose
2024-01-04 04:34:00,1.51283,DOWN,Lose
2024-01-04 04:35:00,1.51441,UP,Lose
2024-01-04 04:36:00,1.51164,DOWN,Lose
2024-01-04 04:37:00,1.52455,UP,Win
2024-01-04 04:38:00,1.52877,UP,Lose
2024-01-04 04:39:00,1.54187,DOWN,Win
2024-01-04 04:40:00,1.53971,UP,Lose
2024-01-04 04:41:00,1.54909,UP,Lose
2024-01-04 04:42:00,1.56544,DOWN,Win
2024-01-04 04:43:00,1.57855,UP,Lose
2024-01-04 04:44:00,1.56763,UP,Lose
2024-01-04 04:45:00,1.56509,UP,Lose
2024-01-04 04:46:00,1.56164,UP,Lose
2024-01-04 04:47:00,1.56654,DOWN,Win
2024-01-04 04:48:00,1.5734,UP,Lose
2024-01-04 04:49:00,1.56501,DOWN,Lose
2024-01-04 04:50:00,1.56569,UP,Win
2024-01-04 04:51:00,1.54549,DOWN,Lose
2024-01-04 04:52:00,1.55991,UP,Win
2024-01-04 04:53:00,1.55478,DOWN,Lose
2024-01-04 04:54:00,1.55534,UP,Lose
2024-01-04 04:55:00,1.55225,UP,Lose
2024-01-04 04:56:00,1.56371,UP,Win
2024-01-04 04:57:00,1.53533,UP,Win
2024-01-04 04:58:00,1.53517,DOWN,Lose
2024-01-04 04:59:00,1.53411,DOWN,Win
2024-01-04 05:00:00,1.52957,UP,Lose
2024-01-04 05:01:00,1.54683,DOWN,Win
2024-01-04 05:02:00,1.53796,UP,Lose
2024-01-04 05:03:00,1.54568,UP,Win
2024-01-04 05:04:00,1.54924,DOWN,Lose
2024-01-04 05:05:00,1.56186,DOWN,Win
2024-01-04 05:06:00,1.55518,DOWN,Win
2024-01-04 05:07:00,1.54785,UP,Win
2024-01-04 05:08:00,1.55882,UP,Win
2024-01-04 05:09:00,1.56307,DOWN,Lose
2024-01-04 05:10:00,1.54762,UP,Lose
2024-01-04 05:11:00,1.54223,DOWN,Win
2024-01-04 05:12:00,1.54609,DOWN,Lose
2024-01-04 05:13:00,1.55447,DOWN,Win
2024-01-04 05:14:00,1.54768,DOWN,Lose
2024-01-04 05:15:00,1.51853,DOWN,Win
2024-01-04 05:16:00,1.52376,DOWN,Lose
2024-01-04 05:17:00,1.51156,UP,Lose
2024-01-04 05:18:00,1.49139,UP,Win
2024-01-04 05:19:00,1.46307,DOWN,Win
2024-01-04 05:20:00,1.4712,DOWN,Win
2024-01-04 05:21:00,1.47249,DOWN,Win
2024-01-04 05:22:00,1.47023,UP,Win
2024-01-04 05:23:00,1.48412,DOWN,Lose
2024-01-04 05:24:00,1.4905,DOWN,Win
2024-01-04 05:25:00,1.50666,DOWN,Lose
2024-01-04 05:26:00,1.49273,UP,Win
2024-01-04 05:27:00,1.49239,DOWN,Lose
2024-01-04 05:28:00,1.47622,UP,Lose
2024-01-04 05:29:00,1.47393,UP,Win
2024-01-04 05:30:00,1.47144,DOWN,Win
2024-01-04 05:31:00,1.47771,UP,Lose
2024-01-04 05:32:00,1.47816,UP,Lose
2024-01-04 05:33:00,1.4844,UP,Win
2024-01-04 05:34:00,1.49143,DOWN,Lose
2024-01-04 05:35:00,1.51298,UP,Lose
2024-01-04 05:36:00,1.50983,DOWN,Lose
2024-01-04 05:37:00,1.50042,DOWN,Lose
2024-01-04 05:38:00,1.50288,DOWN,Lose
2024-01-04 05:39:00,1.49486,UP,Lose
2024-01-04 05:40:00,1.50968,DOWN,Win
2024-01-04 05:41:00,1.50684,UP,Win
2024-01-04 05:42:00,1.50119,UP,Win
2024-01-04 05:43:00,1.49647,UP,Win
2024-01-04 05:44:00,1.50366,UP,Lose
2024-01-04 05:45:00,1.50208,DOWN,Win
2024-01-04 05:46:00,1.49566,DOWN,Lose
2024-01-04 05:47:00,1.51232,UP,Lose
2024-01-04 05:48:00,1.50376,DOWN,Win
2024-01-04 05:49:00,1.50411,DOWN,Win
2024-01-04 05:50:00,1.51063,DOWN,Lose
2024-01-04 05:51:00,1.49432,UP,Win
2024-01-04 05:52:00,1.49912,DOWN,Win
2024-01-04 05:53:00,1.48857,UP,Lose
2024-01-04 05:54:00,1.4968,DOWN,Lose
2024-01-04 05:55:00,1.48717,UP,Lose
2024-01-04 05:56:00,1.4941,UP,Lose
2024-01-04 05:57:00,1.50516,UP,Lose
2024-01-04 05:58:00,1.51377,DOWN,Lose
2024-01-04 05:59:00,1.51629,UP,Win
2024-01-04 06:00:00,1.51397,DOWN,Win
2024-01-04 06:01:00,1.50821,UP,Win
2024-01-04 06:02:00,1.52292,DOWN,Lose
2024-01-04 06:03:00,1.51593,UP,Lose
2024-01-04 06:04:00,1.50556,DOWN,Win
2024-01-04 06:05:00,1.51221,UP,Win
2024-01-04 06:06:00,1.50425,UP,Win
2024-01-04 06:07:00,1.49475,UP,Lose
2024-01-04 06:08:00,1.48031,DOWN,Win
2024-01-04 06:09:00,1.47548,UP,Win
2024-01-04 06:10:00,1.47465,UP,Win
2024-01-04 06:11:00,1.47709,UP,Lose
2024-01-04 06:12:00,1.4866,UP,Win
2024-01-04 06:13:00,1.49187,DOWN,Win
2024-01-04 06:14:00,1.48996,UP,Lose
2024-01-04 06:15:00,1.48798,UP,Lose
2024-01-04 06:16:00,1.49308,DOWN,Lose
2024-01-04 06:17:00,1.5058,DOWN,Lose
2024-01-04 06:18:00,1.50707,DOWN,Lose
2024-01-04 06:19:00,1.50238,UP,Win
2024-01-04 06:20:00,1.49245,DOWN,Win
2024-01-04 06:21:00,1.478,DOWN,Lose
2024-01-04 06:22:00,1.48466,DOWN,Lose
2024-01-04 06:23:00,1.49044,UP,Lose
2024-01-04 06:24:00,1.49621,UP,Lose
2024-01-04 06:25:00,1.49492,UP,Win
2024-01-04 06:26:00,1.50899,DOWN,Win
2024-01-04 06:27:00,1.50415,UP,Lose
2024-01-04 06:28:00,1.51371,DOWN,Lose
2024-01-04 06:29:00,1.51332,DOWN,Lose
2024-01-04 06:30:00,1.50723,DOWN,Lose
2024-01-04 06:31:00,1.51316,UP,Win
2024-01-04 06:32:00,1.51726,DOWN,Lose
2024-01-04 06:33:00,1.52083,DOWN,Lose
2024-01-04 06:34:00,1.52164,UP,Win
2024-01-04 06:35:00,1.52126,DOWN,Lose
2024-01-04 06:36:00,1.54514,DOWN,Win
2024-01-04 06:37:00,1.55699,DOWN,Lose
2024-01-04 06:38:00,1.56421,UP,Lose
2024-01-04 06:39:00,1.56533,DOWN,Win
2024-01-04 06:40:00,1.5754,UP,Lose
2024-01-04 06:41:00,1.58058,UP,Win
2024-01-04 06:42:00,1.58085,DOWN,Win
2024-01-04 06:43:00,1.57781,DOWN,Win
2024-01-04 06:44:00,1.577,DOWN,Lose
2024-01-04 06:45:00,1.5453,DOWN,Lose
2024-01-04 06:46:00,1.5474,UP,Win
2024-01-04 06:47:00,1.54252,UP,Lose
2024-01-04 06:48:00,1.55844,DOWN,Lose
2024-01-04 06:49:00,1.55864,UP,Lose
2024-01-04 06:50:00,1.54675,DOWN,Win
2024-01-04 06:51:00,1.54625,DOWN,Win
2024-01-04 06:52:00,1.53579,DOWN,Lose
2024-01-04 06:53:00,1.54052,DOWN,Win
2024-01-04 06:54:00,1.54343,UP,Lose
2024-01-04 06:55:00,1.55301,UP,Lose
2024-01-04 06:56:00,1.5451,DOWN,Lose
2024-01-04 06:57:00,1.54544,DOWN,Win
2024-01-04 06:58:00,1.53179,UP,Win
2024-01-04 06:59:00,1.53881,UP,Lose
2024-01-04 07:00:00,1.544,UP,Win
2024-01-04 07:01:00,1.54895,DOWN,Lose
2024-01-04 07:02:00,1.54897,UP,Win
2024-01-04 07:03:00,1.55312,DOWN,Win
2024-01-04 07:04:00,1.56916,DOWN,Win
2024-01-04 07:05:00,1.56631,UP,Lose
2024-01-04 07:06:00,1.5677,DOWN,Lose
2024-01-04 07:07:00,1.55683,UP,Lose
2024-01-04 07:08:00,1.54815,DOWN,Win
2024-01-04 07:09:00,1.54913,DOWN,Lose
2024-01-04 07:10:00,1.56017,DOWN,Lose
2024-01-04 07:11:00,1.55761,DOWN,Lose
2024-01-04 07:12:00,1.55525,DOWN,Lose
2024-01-04 07:13:00,1.55118,DOWN,Win
2024-01-04 07:14:00,1.54583,UP,Win
2024-01-04 07:15:00,1.54878,UP,Lose
2024-01-04 07:16:00,1.53381,DOWN,Win
2024-01-04 07:17:00,1.54662,UP,Win
2024-01-04 07:18:00,1.53996,DOWN,Win
2024-01-04 07:19:00,1.54718,UP,Win
2024-01-04 07:20:00,1.53448,UP,Win
2024-01-04 07:21:00,1.54117,DOWN,Lose
2024-01-04 07:22:00,1.54789,UP,Win
2024-01-04 07:23:00,1.55173,DOWN,Lose
2024-01-04 07:24:00,1.54179,UP,Lose
2024-01-04 07:25:00,1.54428,DOWN,Lose
2024-01-04 07:26:00,1.53245,UP,Win
2024-01-04 07:27:00,1.52993,DOWN,Win
2024-01-04 07:28:00,1.54022,UP,Win
2024-01-04 07:29:00,1.54819,DOWN,Win
2024-01-04 07:30:00,1.54834,UP,Lose
2024-01-04 07:31:00,1.53859,DOWN,Lose
2024-01-04 07:32:00,1.54505,UP,Lose
2024-01-04 07:33:00,1.54524,DOWN,Win
2024-01-04 07:34:00,1.52204,UP,Lose
2024-01-04 07:35:00,1.52986,DOWN,Lose
2024-01-04 07:36:00,1.52962,DOWN,Lose
2024-01-04 07:37:00,1.54165,DOWN,Win
2024-01-04 07:38:00,1.53069,DOWN,Lose
2024-01-04 07:39:00,1.49893,UP,Lose
2024-01-04 07:40:00,1.50172,UP,Win
2024-01-04 07:41:00,1.50463,UP,Lose
2024-01-04 07:42:00,1.48773,DOWN,Win
2024-01-04 07:43:00,1.47794,DOWN,Lose
2024-01-04 07:44:00,1.50549,DOWN,Win
2024-01-04 07:45:00,1.50244,DOWN,Win
2024-01-04 07:46:00,1.50975,DOWN,Win
2024-01-04 07:47:00,1.50324,UP,Lose
2024-01-04 07:48:00,1.48234,UP,Lose
2024-01-04 07:49:00,1.48063,UP,Win
2024-01-04 07:50:00,1.47798,DOWN,Win
2024-01-04 07:51:00,1.47398,DOWN,Win
2024-01-04 07:52:00,1.47283,DOWN,Win
2024-01-04 07:53:00,1.47548,DOWN,Win
2024-01-04 07:54:00,1.47397,DOWN,Win
2024-01-04 07:55:00,1.46133,DOWN,Win
2024-01-04 07:56:00,1.4662,DOWN,Win
2024-01-04 07:57:00,1.4467,UP,Win
2024-01-04 07:58:00,1.4262,UP,Win
2024-01-04 07:59:00,1.43359,DOWN,Win
2024-01-04 08:00:00,1.43866,DOWN,Win
2024-01-04 08:01:00,1.43809,DOWN,Lose
2024-01-04 08:02:00,1.42413,UP,Win
2024-01-04 08:03:00,1.41705,UP,Lose
2024-01-04 08:04:00,1.41443,DOWN,Lose
2024-01-04 08:05:00,1.39847,UP,Lose
2024-01-04 08:06:00,1.39108,UP,Win
2024-01-04 08:07:00,1.3976,UP,Lose
2024-01-04 08:08:00,1.41187,DOWN,Win
2024-01-04 08:09:00,1.40768,UP,Lose
2024-01-04 08:10:00,1.41524,UP,Win
2024-01-04 08:11:00,1.3961,DOWN,Win
2024-01-04 08:12:00,1.4027,DOWN,Lose
2024-01-04 08:13:00,1.39466,UP,Lose
2024-01-04 08:14:00,1.39773,DOWN,Win
2024-01-04 08:15:00,1.39525,UP,Lose
2024-01-04 08:16:00,1.40846,UP,Win
2024-01-04 08:17:00,1.39971,DOWN,Win
2024-01-04 08:18:00,1.40599,DOWN,Win
2024-01-04 08:19:00,1.40319,UP,Lose
2024-01-04 08:20:00,1.40161,DOWN,Win
2024-01-04 08:21:00,1.39977,DOWN,Win
2024-01-04 08:22:00,1.39132,UP,Win
2024-01-04 08:23:00,1.39118,UP,Win
2024-01-04 08:24:00,1.39055,UP,Lose
2024-01-04 08:25:00,1.39296,UP,Lose
2024-01-04 08:26:00,1.39381,UP,Lose
2024-01-04 08:27:00,1.40179,UP,Lose
2024-01-04 08:28:00,1.41102,DOWN,Win
2024-01-04 08:29:00,1.40052,DOWN,Win
2024-01-04 08:30:00,1.4092,UP,Win
2024-01-04 08:31:00,1.39734,DOWN,Win
2024-01-04 08:32:00,1.40322,DOWN,Win
2024-01-04 08:33:00,1.40942,UP,Win
2024-01-04 08:34:00,1.3903,DOWN,Lose
2024-01-04 08:35:00,1.39123,DOWN,Win
2024-01-04 08:36:00,1.38655,UP,Win
2024-01-04 08:37:00,1.37896,DOWN,Win
2024-01-04 08:38:00,1.39247,DOWN,Lose
2024-01-04 08:39:00,1.38593,UP,Win
2024-01-04 08:40:00,1.37787,DOWN,Win
2024-01-04 08:41:00,1.37862,DOWN,Win
2024-01-04 08:42:00,1.38548,DOWN,Lose
2024-01-04 08:43:00,1.38406,UP,Win
2024-01-04 08:44:00,1.39573,UP,Win
2024-01-04 08:45:00,1.40104,DOWN,Lose
2024-01-04 08:46:00,1.37926,DOWN,Win
2024-01-04 08:47:00,1.37396,UP,Lose
2024-01-04 08:48:00,1.36834,UP,Win
2024-01-04 08:49:00,1.37314,DOWN,Lose
2024-01-04 08:50:00,1.34689,UP,Win
2024-01-04 08:51:00,1.37238,DOWN,Win
2024-01-04 08:52:00,1.37769,DOWN,Lose
